Gene ID	product	MB_31_BR1	MB_31_BR2	MIX_31_13_BR1	MIX_31_13_BR2	MIX_31_JLW8_BR1	MIX_31_JLW8_BR2
T449DRAFT_4149	hypothetical protein	308.678173	531.4319932	6427.419896	1259.621255	14726.20221	11076.34503
T449DRAFT_4150	hypothetical protein	351.4048128	574.5988519	5674.763059	1400.785705	14123.80798	10153.58205
T449DRAFT_4151	MoxR-like ATPase	1232.968747	2077.764797	15610.4108	4346.236268	41308.14617	29567.74971
T449DRAFT_4152	methanol dehydrogenase (cytochrome) small subunit	2927.21081	5716.251349	52508.88288	12861.34834	160534.1693	114008.004
T449DRAFT_4153	cytochrome cL apoprotein	3307.390707	6981.51994	52509.84536	14092.01279	203056.1918	123429.1163
T449DRAFT_4154	methanol oxidation system protein MoxJ	5850.933731	12099.19085	80553.53112	23824.2158	348747.3151	193058.3869
T449DRAFT_4155	methanol dehydrogenase (cytochrome) large subunit apoprotein	28666.08739	53512.51578	327122.756	100696.4034	1174496.092	760820.2028
T449DRAFT_4156	response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	7677.715574	8288.996125	13234.05564	10027.20052	11796.02163	12762.40734
T449DRAFT_4157	Polyketide cyclase / dehydrase and lipid transport	2897.563754	4384.793576	10177.22941	5452.929368	16089.37882	14260.30254
T449DRAFT_4158	von Willebrand factor type A domain/OmpA family	1244.304387	1179.894137	1235.820178	1293.102567	1008.750694	1101.362266
T449DRAFT_4159	hypothetical protein	424.6504809	509.3689321	486.0507708	497.6951796	381.6894517	510.2836753
T449DRAFT_4160	glutamyl-tRNA synthetase	6181.41121	6252.47966	6944.269924	7071.796052	5839.588958	6267.984478
T449DRAFT_4165	hypothetical protein	92.42905745	68.10771032	102.022538	85.06063069	92.17670431	66.97473239
T449DRAFT_4166	diguanylate cyclase (GGDEF) domain-containing protein	1628.844144	1484.939938	2006.764074	1935.581798	1700.725108	1745.595406
T449DRAFT_4167	magnesium Mg(2+) and cobalt Co(2+) transport protein CorA	2969.93745	3009.20968	3099.175212	3275.739182	2939.268431	2796.992395
T449DRAFT_4168	phosphohistidine phosphatase SixA	1899.155539	1834.111861	1883.567047	1916.578892	1699.426844	1686.062311
T449DRAFT_4169	hypothetical protein	1340.221333	1309.394713	1431.202963	1408.929808	860.7486614	1180.030999
T449DRAFT_4170	"pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase component"	3274.255761	2928.631544	3051.051373	3213.30106	2669.229635	3041.503323
T449DRAFT_4171	"predicted phosphoesterase, ICC"	2378.740271	2141.076189	2255.083081	2232.389106	2082.414559	2364.314362
T449DRAFT_4172	ATPase component of ABC transporters with duplicated ATPase domain	2975.169283	3198.184595	4470.704615	3716.425641	3838.964995	3257.310794
T449DRAFT_4173	hypothetical protein	1305.342443	1347.765254	1685.296831	1571.811867	1840.937559	1487.264295
T449DRAFT_4174	hypothetical protein	2069.190126	2023.086776	1836.405685	1788.987946	2012.308334	1935.888693
T449DRAFT_4175	hypothetical protein	1975.017124	2112.298284	1922.066118	1911.14949	1856.516721	1883.797235
T449DRAFT_4176	Putative rRNA methylase	155.2110587	124.7042583	141.4840858	117.6370425	184.3534086	164.7791035
T449DRAFT_4177	"glycine/D-amino acid oxidase, deaminating"	387.1556746	360.6830857	472.576096	415.3492499	545.2706452	389.0913024
T449DRAFT_4178	HopJ type III effector protein	595.55704	667.6474139	724.7450108	725.7300619	829.5903388	591.0785906
T449DRAFT_4179	nicotinamidase-like amidase	809.1902388	975.5710056	1098.185999	1037.920675	1119.103086	804.7598796
T449DRAFT_4180	SsrA-binding protein	1970.657263	1770.800468	2031.78847	1987.161117	1796.796602	1898.680509
T449DRAFT_4181	SNF family Na+-dependent transporter	6066.310874	6120.101294	6766.211721	6551.478364	6205.699248	6071.312645
T449DRAFT_4182	oligoketide cyclase/lipid transport protein	1689.010229	1744.900353	1675.672063	1735.598826	1882.48199	1552.112846
T449DRAFT_4183	hypothetical protein	760.3597933	754.9403947	693.945754	799.0269883	715.343156	716.5233274
T449DRAFT_4184	predicted periplasmic or secreted lipoprotein	771.6954325	758.7774488	742.0695927	742.9231681	763.3789033	739.9113292
T449DRAFT_4185	hypothetical protein	1648.027534	1738.185509	1541.887792	1644.203893	1335.913081	1663.7374
T449DRAFT_4186	hypothetical protein	1469.273225	1619.236831	1562.099804	1628.820588	1383.948828	1611.645941
T449DRAFT_4188	Flavin containing amine oxidoreductase	2726.657195	2328.132577	1741.120484	2082.175651	1916.236839	2227.175625
T449DRAFT_4189	Beta-barrel assembly machine subunit BamE	4137.508279	4249.537419	4198.323688	4150.777798	4495.886296	4184.326138
T449DRAFT_4190	Fe2+/Zn2+ uptake regulation protein	2267.127824	2052.823945	2566.925556	2145.518674	1922.728156	1832.768867
T449DRAFT_4191	"lipoprotein releasing system, transmembrane protein, LolC/E family"	3137.35612	3211.614284	4413.918485	3825.01368	3487.135603	3657.033006
T449DRAFT_4192	"lipoprotein releasing system, ATP-binding protein"	3159.155426	2800.090231	3470.691247	3237.733368	2873.056995	3315.780799
T449DRAFT_4193	hypothetical protein	3832.317995	3705.635	3355.194034	3440.431042	3541.662667	4057.81831
T449DRAFT_4194	DNA internalization-related competence protein ComEC/Rec2	598.1729567	596.661913	574.598634	452.4501633	519.3053764	544.302587
T449DRAFT_4195	"transcriptional regulator, BadM/Rrf2 family"	294.7266171	586.1100142	1900.891629	687.7242482	498.5331614	264.7096566
T449DRAFT_4196	FeS assembly protein SufB	1502.40817	3111.850877	8191.639823	3083.900313	2606.91299	1508.526115
T449DRAFT_4197	predicted membrane protein	746.4082375	1351.602308	2686.272676	1185.419428	1246.332903	691.0091437
T449DRAFT_4198	FeS assembly ATPase SufC	994.9203259	1863.84903	3933.642575	1631.535289	1689.040737	985.485348
T449DRAFT_4199	FeS assembly protein SufD	1568.67806	2843.25709	5161.762939	2452.279885	2487.472753	1526.598662
T449DRAFT_4200	hypothetical protein	1273.079471	1601.970088	2037.56333	1387.212201	1715.006006	1291.655553
T449DRAFT_4201	"cysteine desulfurase-like protein, SufS subfamily"	2676.082805	3025.51716	4318.633285	3165.341342	2937.970167	2736.396209
T449DRAFT_4202	"SUF system FeS assembly protein, NifU family"	1022.823438	1177.016346	1919.178687	1380.877898	1224.262425	1038.639897
T449DRAFT_4203	Putative SAM-dependent methyltransferase	973.9929922	1169.342238	1717.058565	1202.612534	1151.559672	1047.144625
T449DRAFT_4204	ferredoxin subunit of nitrite reductase and ring-hydroxylating dioxygenase	598.1729567	590.9063318	881.6287249	637.9547302	560.8498065	571.9429527
T449DRAFT_4205	membrane-associated lipoprotein involved in thiamine biosynthesis	5428.027194	5528.235698	5206.999347	5304.525714	5313.792264	5370.735683
T449DRAFT_4206	hopanoid biosynthesis associated RND transporter like protein HpnN	6111.653431	5851.507507	5685.350304	5613.096726	7605.227238	6760.195607
T449DRAFT_4207	"transposase, IS5 family"	0	0	0	0	0	0
T449DRAFT_4208	hypothetical protein	538.8788444	460.4464923	461.9888515	453.3550636	288.2144839	413.5423952
T449DRAFT_4209	"P-type ATPase, translocating"	2410.131272	2195.75421	1954.790328	2160.90198	1746.164328	2137.875981
T449DRAFT_4210	rare lipoprotein A	2896.691782	3376.60761	2940.366544	2730.084285	2618.597361	2597.131289
T449DRAFT_4211	exopolyphosphatase-like enzyme	2336.013631	2176.56894	2627.561593	2494.8102	2088.905877	2329.23236
T449DRAFT_4212	"fumarase, class I, homodimeric"	6551.12744	6023.215678	6039.541756	6614.821387	5694.183452	6311.571209
T449DRAFT_4213	RNA chaperone Hfq	4982.44938	5417.920393	18104.18812	9656.191385	4932.102813	5551.461151
T449DRAFT_4214	GTP-binding protein HflX	9030.144518	9850.677145	23901.18573	15333.53603	9736.975808	9584.828368
T449DRAFT_4215	HflK protein	14892.41389	16370.79133	21390.08382	17962.27148	17035.81287	17873.74882
T449DRAFT_4216	HflC protein	17565.0088	17787.62356	23059.98103	18723.29266	18021.19483	17740.86245
T449DRAFT_4217	"ATP phosphoribosyltransferase, regulatory subunit"	6444.746826	7017.971954	11465.98581	9565.701352	7448.137361	6738.933787
T449DRAFT_4218	Adenylosuccinate synthetase	8410.172256	9388.312126	15222.53266	12788.95632	10715.86644	9191.484702
T449DRAFT_4219	hypothetical protein	1692.498118	1942.508639	2951.916266	2379.887859	2140.836414	1838.084322
T449DRAFT_4220	metabolite-proton symporter	3228.913205	2904.649956	4443.755265	3663.036522	3607.874103	3185.020607
T449DRAFT_4221	hypothetical protein	731.5847094	873.8890719	1015.412996	848.7965063	1115.208296	913.1951606
T449DRAFT_4222	hypothetical protein	771.6954325	782.7590369	928.7900868	838.8426027	1034.715963	848.3466102
T449DRAFT_4223	Domain of unknown function (DUF4260)	557.1902614	527.5949391	692.0208005	617.1420227	566.0428603	601.7095005
T449DRAFT_4224	hypothetical protein	380.1798967	392.338782	429.2646412	428.0178545	381.6894517	429.4887601
T449DRAFT_4225	hypothetical protein	524.9272885	526.6356756	542.8369005	477.7873724	495.9366345	523.0407672
T449DRAFT_4226	Transglutaminase-like superfamily protein	1253.024109	1363.11347	1152.084698	1059.638282	1515.073436	1281.024643
T449DRAFT_4227	flagellar motor protein	2318.574186	2248.513704	2197.334475	2184.429388	2687.405323	2674.736931
T449DRAFT_4228	flagellar motor stator protein MotA	2401.411549	2335.806685	2715.146979	2418.798573	2335.57593	2608.82529
T449DRAFT_4229	PAS domain S-box/diguanylate cyclase (GGDEF) domain-containing protein	4045.079222	3877.343171	3647.786973	3518.25247	5208.632925	4694.609813
T449DRAFT_4230	Multicopper oxidase	16883.99848	18673.98305	18019.49016	18742.29556	21216.22115	18252.20921
T449DRAFT_4231	hypothetical protein	2549.64683	2650.445121	2618.899302	2845.911527	2769.19592	2455.740187
T449DRAFT_4232	ribosome biogenesis GTP-binding protein YlqF	1886.075955	1851.378605	1791.169276	1715.691019	1624.127565	1849.778323
T449DRAFT_4233	hypothetical protein	557.1902614	555.4135814	499.5254457	485.026575	586.8150754	650.611686
T449DRAFT_4234	predicted HD superfamily hydrolase	1869.508483	1670.077798	1844.105499	1760.031135	1533.249124	1792.37141
T449DRAFT_4235	hypothetical protein	1314.062166	1290.209442	1393.666369	1291.292766	1074.962129	1234.24864
T449DRAFT_4236	murein endopeptidase	4148.843918	4179.511181	3971.179169	3956.224228	4955.471554	4568.101985
T449DRAFT_4237	surface lipoprotein	9918.684231	10725.52548	11276.37788	10625.33963	11781.74073	10593.70172
T449DRAFT_4238	monofunctional biosynthetic peptidoglycan transglycosylase	994.9203259	1079.171466	1231.007794	1118.456804	1256.719011	1093.920629
T449DRAFT_4239	lysophospholipase	2267.127824	2082.561114	2213.69658	2151.852977	1920.131629	1998.611062
T449DRAFT_4241	hypothetical protein	1819.806065	1785.189421	1575.574479	1710.261617	1568.302237	1748.784679
T449DRAFT_4242	hypothetical protein	989.6884925	820.1703144	737.2572088	735.6839655	780.2563281	840.9049733
T449DRAFT_4243	hypothetical protein	89.81314073	90.17077141	94.32272384	60.62832188	96.07149464	81.85800625
T449DRAFT_4244	phosphate transport regulator related to PhoU	3006.560284	3141.588047	3635.274775	3583.405293	3091.165253	3190.336062
T449DRAFT_4245	phosphate/sulfate permease	6355.805658	5759.418208	6168.513644	6211.235841	6244.647151	6050.050825
T449DRAFT_4246	Lumazine-binding domain	1568.67806	1688.303805	1553.437513	1631.535289	1859.113248	1889.11269
T449DRAFT_4247	cytochrome bd plastoquinol oxidase subunit 2 apoprotein	726.352876	694.5067926	573.6361573	672.3409426	765.9754302	655.927141
T449DRAFT_4248	cytochrome bd-I ubiquinol oxidase subunit 1 apoprotein	347.9169238	281.064213	322.4297193	319.4298153	262.2492151	256.2049286
T449DRAFT_4249	"drug resistance transporter, EmrB/QacA subfamily"	134.283725	106.4782513	124.1595038	122.1615441	94.7732312	116.9400089
T449DRAFT_4250	"efflux transporter, outer membrane factor lipoprotein, NodT family"	47.9584732	46.04464923	47.16136192	70.58222547	67.50969893	58.47000446
T449DRAFT_4251	hypothetical protein	16.56747256	10.55189878	12.51219806	9.049003265	20.77221506	8.504727922
T449DRAFT_4252	multidrug resistance efflux pump	101.1487798	91.13003494	103.9474916	81.44102939	76.59754302	110.561463
T449DRAFT_4253	transcriptional regulator	204.0415042	212.9565027	164.5835283	180.075165	170.0725108	198.7980152
T449DRAFT_4254	predicted membrane protein	162.1868367	145.8080559	139.5591322	176.4555637	129.8263441	126.5078278
T449DRAFT_4255	Pirin-related protein	1104.788828	1109.867899	1016.375473	1046.969678	955.5218926	1055.649353
T449DRAFT_4256	nitroreductase	1014.975687	954.467208	897.9908301	848.7965063	829.5903388	929.1415255
T449DRAFT_4257	transcriptional regulator	1083.861494	992.8377491	734.3697785	758.3064736	903.591355	951.4664363
T449DRAFT_4258	hypothetical protein	891.1556294	831.6814768	1108.773244	1072.306887	672.5004625	838.7787913
T449DRAFT_4259	hypothetical protein	1032.415132	1041.760189	1072.199126	1122.981305	1278.789489	1241.690277
T449DRAFT_4260	hypothetical protein	1071.653883	1000.511857	1114.548104	1122.981305	1034.715963	1098.172993
T449DRAFT_4261	dihydropteroate synthase-like enzyme	2472.041301	2358.82901	2789.257691	2647.738355	2660.141791	2385.576182
T449DRAFT_4262	archaeal flavoprotein	1427.418557	1329.539247	1660.272435	1498.514941	1299.561704	1242.753368
T449DRAFT_4263	dihydropteroate synthase	1872.124399	1710.366866	1908.591443	2007.973825	1395.633199	1688.188493
T449DRAFT_4264	hypothetical protein	2121.50846	1887.830619	1376.341787	1411.644509	1517.669963	1837.021231
T449DRAFT_4265	"putative toxin-antitoxin system toxin component, PIN family"	933.8822691	895.952133	904.7281675	904.9003265	764.6771668	903.6273417
T449DRAFT_4266	HicB family protein	1048.982605	1106.030845	1054.874544	1111.217601	932.1531507	1088.605174
T449DRAFT_4267	acyl-CoA hydrolase	1416.082918	1478.225093	1405.21609	1643.298993	1431.984575	1545.7343
T449DRAFT_4268	"DNA topoisomerase IV, A subunit, proteobacterial"	7836.414522	7092.794509	7726.763541	7615.641148	7165.115931	7325.760014
T449DRAFT_4269	cyclic nucleotide-binding protein	1177.162524	1171.260765	1076.049033	1110.312701	1034.715963	1129.002632
T449DRAFT_4270	hypothetical protein	565.0380116	530.4727297	458.1389444	504.0294819	475.1644194	508.1574933
T449DRAFT_4271	folate-binding protein YgfZ	3158.283454	2960.28724	2866.255833	2827.81352	3398.853689	3102.09951
T449DRAFT_4272	predicted signal transduction protein	2342.989409	2282.087928	2433.141284	2578.06103	2660.141791	2626.897837
T449DRAFT_4273	uncharacterized protein required for cytochrome oxidase assembly	1882.588066	1819.722908	2091.46203	1934.676898	2236.907909	2081.532159
T449DRAFT_4274	predicted permease	2562.726414	2438.447882	2788.295214	2540.960117	2678.317479	2692.809478
T449DRAFT_4277	phage integrase family protein	457.785426	532.3912567	500.4879224	581.85091	481.6557366	525.1669492
T449DRAFT_4278	Putative phage integrase	2663.003221	2581.378148	2301.281966	2892.966344	2493.96407	2776.793667
T449DRAFT_4279	hypothetical protein	534.5189832	666.6881503	596.7355998	709.441856	572.5341775	701.6400536
T449DRAFT_4280	hypothetical protein	147.3633086	144.8487924	138.5966554	174.645763	116.8437097	159.4636485
T449DRAFT_4281	predicted transcriptional regulator	960.0414363	947.7523634	802.7056295	932.9522367	1028.224645	1053.523171
T449DRAFT_4282	Putative inner membrane protein (DUF1819)	390.6435636	326.1495987	357.0788831	390.9169411	431.0234624	382.7127565
T449DRAFT_4283	protein of unknown function (DUF1788)	377.56398	327.1088623	331.0920102	390.9169411	379.0929248	399.7222123
T449DRAFT_4284	hypothetical protein	2518.255829	2584.255938	2330.15627	2722.845083	2793.862925	2891.607493
T449DRAFT_4285	hypothetical protein	1090.837272	1102.193791	956.7019133	1181.799826	1043.803807	1382.018287
T449DRAFT_4286	Methyltransferase domain	3235.017011	3365.096448	2855.668588	3580.690592	3755.876135	3797.361017
T449DRAFT_4287	predicted ATPase	1224.249025	1311.31324	1214.645689	1410.739609	1299.561704	1299.09719
T449DRAFT_4288	hypothetical protein	714.1452646	783.7183005	690.0958469	803.55149	784.1511184	819.6431535
T449DRAFT_4289	hypothetical protein	993.1763815	1013.941547	828.6925024	1030.681472	1045.10207	975.917529
T449DRAFT_4290	TIGR02687 family protein	2341.245465	2338.684476	2174.235032	2470.377891	2560.175506	2495.074554
T449DRAFT_4291	conserved hypothetical protein/TIGR02688 family protein	2024.719541	1998.145924	1885.492	1927.437696	2164.205156	2110.235616
T449DRAFT_4292	hypothetical protein	1010.615826	1088.764102	973.0640184	1104.883299	949.0305754	1204.482092
T449DRAFT_4293	hypothetical protein	469.9930374	548.6987367	451.401607	529.366691	623.1664517	607.0249554
T449DRAFT_4294	AAA ATPase domain	2551.390774	2643.730277	2405.229458	2766.280298	2935.37364	3018.115321
T449DRAFT_4295	hypothetical protein	633.9238185	737.6736512	624.6474263	618.046923	660.8160915	729.2804193
T449DRAFT_4296	hypothetical protein	326.1176178	378.9090926	317.6173354	324.8592172	307.6884355	355.0723907
T449DRAFT_4298	ankyrin repeat-containing protein	775.1833214	871.0112813	738.2196856	758.3064736	830.8886023	874.923885
T449DRAFT_4299	hypothetical protein	223.2248935	233.1010367	191.532878	209.9368758	219.4065215	218.996744
T449DRAFT_4300	micrococcal nuclease-like nuclease	694.9618753	691.629002	624.6474263	666.0066403	594.604656	682.5044157
T449DRAFT_4301	hypothetical protein	866.7404066	904.5855047	795.968292	839.747503	871.1347689	916.3844336
T449DRAFT_4302	hypothetical protein	706.2975145	740.5514418	611.1727514	628.9057269	592.0081291	745.2267842
T449DRAFT_4303	hypothetical protein	1739.584619	1701.733495	1674.709587	1709.356717	1594.267506	1753.037043
T449DRAFT_4304	hypothetical protein	368.8442576	375.0720385	313.7674283	346.5768251	368.7068173	399.7222123
T449DRAFT_4305	hypothetical protein	229.3286991	228.3047191	229.0694722	212.6515767	150.5985592	191.3563782
T449DRAFT_4306	Acetyltransferase (GNAT) domain	283.390978	327.1088623	261.7936825	298.6171078	277.8283764	258.3311106
T449DRAFT_4307	hypothetical protein	1566.934115	1622.114622	2031.78847	2030.596333	1829.253188	1777.488136
T449DRAFT_4308	"integration host factor, beta subunit"	550.2144835	537.1875744	593.8481695	584.5656109	440.1113065	563.4382248
T449DRAFT_4309	hypothetical protein	245.0241995	240.7751449	290.6679857	327.5739182	231.0908925	298.7285683
T449DRAFT_4310	"DNA/RNA helicase, superfamily I"	1149.259412	1218.264678	1161.709466	1398.071005	1237.245059	1321.422101
T449DRAFT_4311	hypothetical protein	4984.193324	5340.220047	4490.916627	5157.931861	5465.689087	5106.026026
T449DRAFT_4312	Response regulator receiver domain protein	399.363286	430.709323	350.3415457	447.0207613	479.0592097	482.6433096
T449DRAFT_4313	nucleoside phosphorylase	1747.432369	1879.197247	1699.733983	1767.270338	1808.480973	1788.119046
T449DRAFT_4315	transcription elongation factor	298.2145061	321.3532811	315.6923818	366.4846322	312.8814893	341.2522079
T449DRAFT_4316	thymidylate kinase	222.3529212	235.9788273	273.3434038	321.2396159	242.7752635	260.4572926
T449DRAFT_4317	hypothetical protein	1062.934161	944.8745728	1134.760116	1328.393679	917.8722528	1030.13517
T449DRAFT_4318	hypothetical protein	736.8165429	777.9627193	838.3172701	944.7159409	695.8692044	760.110058
T449DRAFT_4319	hypothetical protein	1727.377008	1706.529812	1449.490022	1608.912781	1729.286903	1843.399777
T449DRAFT_4320	hypothetical protein	1391.667695	1368.869051	1373.454356	1529.281552	1528.05607	1639.286307
T449DRAFT_4321	hypothetical protein	692.3459586	719.4476443	678.5461256	756.496673	772.4667474	794.1289697
T449DRAFT_4322	hypothetical protein	496.1522046	459.4872288	470.6511424	504.0294819	475.1644194	475.2016726
T449DRAFT_4323	AAA domain	2554.006691	2650.445121	2533.238869	2418.798573	2580.947721	2570.554014
T449DRAFT_4324	hypothetical protein	456.0414816	467.161337	291.6304625	327.5739182	424.5321452	437.993488
T449DRAFT_4325	Peptidase S24-like protein	197.0657263	160.1970088	171.3208658	161.9771585	184.3534086	155.2112846
T449DRAFT_4326	nucleotidyltransferase/DNA polymerase involved in DNA repair	538.0068721	543.9024191	490.8631547	548.3695979	524.4984302	516.6622213
T449DRAFT_4327	hypothetical protein	1527.695365	1648.014737	1492.801476	1553.713861	1926.622947	1877.418689
T449DRAFT_4328	nuclease-like protein	4282.255671	4885.529136	4393.706473	4904.55977	5643.551178	5263.363493
T449DRAFT_4329	nuclease-related protein/topoisomerase C4 zinc finger-containing protein	222.3529212	237.8973544	256.9812986	247.9426895	258.3544248	243.4478368
T449DRAFT_4330	hypothetical protein	228.4567269	219.6713474	174.2082961	176.4555637	236.2839463	227.5014719
T449DRAFT_4331	hypothetical protein	13.95155584	11.51116231	12.51219806	14.47840522	29.86005914	17.00945584
T449DRAFT_4332	ATPase family protein associated with various cellular activities (AAA)	159.5709199	152.5229006	130.8968413	132.1154477	196.0377796	203.0503791
T449DRAFT_4333	Calcineurin-like phosphoesterase superfamily domain	110.7404745	104.5597243	99.13510771	97.72923527	140.2124516	106.309099
T449DRAFT_4334	hypothetical protein	127.3079471	149.64511	140.521609	135.735049	116.8437097	139.2649197
T449DRAFT_4335	Calcineurin-like phosphoesterase superfamily domain	326.98959	322.3125446	299.3302767	334.8131208	264.845742	313.6118421
T449DRAFT_4336	hypothetical protein	95.91694641	76.74108205	83.73547933	100.4439362	109.054129	88.23655219
T449DRAFT_4337	hypothetical protein	76.73355713	83.45592673	70.2608045	78.72632841	77.89580646	97.8043711
T449DRAFT_4338	hypothetical protein	223.2248935	205.2823945	217.5197509	255.1818921	167.4759839	239.1954728
T449DRAFT_4339	hypothetical protein	102.0207521	93.04856199	77.96061869	87.77533167	81.79059679	115.8769179
T449DRAFT_4340	hypothetical protein	397.6193415	436.4649042	372.4785115	380.9630375	450.497414	446.4982159
T449DRAFT_4341	hypothetical protein	473.4809264	519.9208309	358.0413599	456.9746649	508.9192689	552.8073149
T449DRAFT_4342	hypothetical protein	50.57438992	53.71875744	29.83677999	53.38911927	64.91317205	82.92109724
T449DRAFT_4343	Protein of unknown function (DUF2442)	66.26989025	70.02623737	48.1238387	36.19601306	84.38712367	51.02836753
T449DRAFT_4344	hypothetical protein	143.0034474	110.3153055	91.43529352	88.680232	141.5107151	119.0661909
T449DRAFT_4345	hypothetical protein	304.3183118	322.3125446	329.1670567	351.1013267	368.7068173	352.9462088
T449DRAFT_4346	predicted transcriptional regulator	446.4497869	423.0352148	415.7899663	427.1129541	460.8835216	479.4540366
T449DRAFT_4347	Winged helix-turn helix	549.3425113	514.1652498	442.739316	483.2167744	553.0602259	526.2300402
T449DRAFT_4348	PhoH family protein	2782.463418	2861.483097	2557.300788	2820.574318	3317.063092	3573.048818
T449DRAFT_4349	PIN domain/PhoH-like protein	3889.868163	3656.71256	3401.392919	3537.255376	4115.495108	4105.657404
T449DRAFT_4350	Peroxiredoxin	1171.930691	1131.93096	1115.510581	1110.312701	1235.946796	1165.147725
T449DRAFT_4351	glycine cleavage system regulatory protein	1135.307857	1145.36065	1115.510581	1091.309794	1229.455479	975.917529
T449DRAFT_4352	sporulation related protein	9206.282911	9834.369665	8445.733691	10309.52942	9644.799104	9802.762021
T449DRAFT_4353	5'-nucleotidase	2631.612221	2597.685628	2246.42079	2663.121661	2535.5085	2548.229104
T449DRAFT_4354	"lysine-2,3-aminomutase-like protein"	1507.640003	1501.247418	1370.566926	1439.69642	1439.774156	1422.415745
T449DRAFT_4355	translation elongation factor P	9404.220609	9257.852286	10293.6891	10450.69387	8246.569378	8274.037177
T449DRAFT_4356	EF-P lysine aminoacylase GenX	6931.307336	7739.338125	7358.134937	8014.702192	7968.741001	6794.214519
T449DRAFT_4357	Beta-barrel assembly machine subunit BamA	12829.32757	12924.15748	13297.57911	13407.90814	14332.82839	14606.87021
T449DRAFT_4358	periplasmic chaperone for outer membrane proteins Skp	4662.435568	5302.80877	5521.729252	5645.673137	4999.612511	5306.950223
T449DRAFT_4359	3-hydroxyacyl-(acyl-carrier-protein) dehydratase	4566.518621	4576.646281	4959.642816	4950.709687	4372.551269	5015.663292
T449DRAFT_4360	acyl-(acyl-carrier-protein)--UDP-N- acetylglucosamine O-acyltransferase	4585.702011	4615.976086	4964.4552	4816.784438	5174.878076	4733.94418
T449DRAFT_4361	RNase HII	1475.37703	1475.347302	1500.501291	1435.171918	1555.319602	1436.235928
T449DRAFT_4362	putative homoserine kinase type II (protein kinase fold)	3752.968521	3589.564113	2869.143263	3193.393252	3822.08757	3393.386441
T449DRAFT_4363	hypothetical protein	5111.501271	4874.017974	2790.220168	3962.55853	5115.157958	4933.805286
T449DRAFT_4364	uncharacterized lipoprotein	3548.055045	3695.083101	1950.940421	2887.536942	4221.95271	3761.215923
T449DRAFT_4365	predicted periplasmic lipoprotein	1935.778373	1799.578374	1050.06216	1468.65323	2066.835398	1768.983408
T449DRAFT_4366	hypothetical protein	11786.44877	10669.8882	6686.326148	8984.755342	9910.943109	10592.63863
T449DRAFT_4367	hypothetical protein	271.1833667	255.1640978	262.7561593	203.6025735	267.4422689	314.6749331
T449DRAFT_4368	"monothiol glutaredoxin, Grx4 family"	2397.051688	3046.620958	5390.832411	3598.788599	1955.184742	1934.825602
T449DRAFT_4369	ribonuclease T	1820.678037	2072.968479	2704.559735	2216.1009	1879.885463	1538.292663
T449DRAFT_4370	surface lipoprotein	5408.843805	4931.573785	4976.004921	4825.833441	4014.23056	4492.622525
T449DRAFT_4371	dihydroorotase	2070.062098	2047.068364	1951.902898	2090.319754	2277.154076	1876.355598
T449DRAFT_4372	hypothetical protein	1913.979067	1932.916004	2661.24828	2206.146996	1835.744506	1834.895049
T449DRAFT_4373	aspartyl-tRNA synthetase	7883.501023	8562.38623	12617.10803	11300.39528	9791.502872	8376.093912
T449DRAFT_4374	hypothetical protein	678.3944028	703.1401643	1033.700055	895.8513233	751.6945324	710.1447815
T449DRAFT_4375	quinolinate synthetase	3653.563686	3966.554679	4563.102385	4539.884938	4453.043603	3982.338849
T449DRAFT_4376	hypothetical protein	1239.944525	1341.050409	1598.673921	1420.693513	1456.651581	1370.324286
T449DRAFT_4377	hypothetical protein	433.3702033	462.3650194	544.761854	519.4127874	563.4463334	473.0754907
T449DRAFT_4378	hypothetical protein	936.4981858	941.9967822	1615.998503	1200.802733	924.36357	878.1131579
T449DRAFT_4379	CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein	2092.733376	2142.994716	3234.884437	2657.692259	2169.39821	2167.642529
T449DRAFT_4380	"response regulator with CheY-like receiver, AAA-type ATPase, and DNA-binding domains"	257.2318108	272.4308413	362.8537438	281.4240016	320.6710699	322.11657
T449DRAFT_4381	Protein of unknown function (DUF938)	129.9238638	132.3783665	149.1839	140.2595506	133.7211344	130.7601918
T449DRAFT_4382	short-chain dehydrogenase of unknown substrate specificity	496.1522046	456.6094382	448.5141766	460.5942662	311.5832259	422.0471231
T449DRAFT_4383	hypothetical protein	506.6158715	502.6540875	500.4879224	540.2254949	438.8130431	468.8231267
T449DRAFT_4384	predicted metal-binding integral membrane protein	400.2352582	417.2796337	338.7918244	424.3982531	376.4963979	402.9114853
T449DRAFT_4385	hypothetical protein	608.6366236	634.0731905	538.9869934	657.8625374	524.4984302	534.7347681
T449DRAFT_4386	Sulphur oxidation protein SoxZ	337.4532569	269.5530507	319.5422889	275.0896993	333.6537043	351.8831178
T449DRAFT_4387	predicted secreted protein	689.7300419	615.8471835	580.3734947	542.9401959	641.3421399	619.7820473
T449DRAFT_4388	thiamine-phosphate pyrophosphorylase	1077.757689	995.7155396	907.6155978	965.5286484	1122.997877	1103.488448
T449DRAFT_4389	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	1100.428967	1286.372388	953.814483	1128.410707	1442.370683	1283.150825
